Comment,IsGreet
味道不错服务也可以消费也不贵,1
和其他的分店差不多但要明亮些,1
以前从来不去评价不知道浪费多少积分自从美团积分可以抵现金的时候才知道积分的重要后来我就把这段话复制了,1
推荐推荐推荐推荐推荐推荐推荐推荐,1
经常来的地方了感觉来这里吃饭都不用看菜单啦每次都只爱吃那几样好友聚会的好去处,1
菜品丰富选择多味道好就是人太多,1
东西还可以服务态度也不错总体还可以,1
服务很好菜的口味不错环境也挺好的,1
海鲜焗饭吃完有点不舒服其他还可以,1
牛排价格贵了而且分量变少了以前经常喝的水果茶也涨价了牛排没以前好吃了,0
就是吃的还行不过有时候排队排的会疯,1
服务很好环境很好味道也很好满意,1
还不错啊作为代金券还可以秀玉的味道一向不错,1
蛮好吃环境也还不错和女朋友第一次去以后会经常光顾,1
骨汤皮蛋瘦肉粥味道好棒服务挺好的环境也不错,1
可以吃可以理解可以可以可以可以可以,0
来过很多次了赞每次都是爆满个赞,1
每次回武汉必去之地已成为习惯了,1
非常不错环境优美服务态度也十分到位的,1
菜品可以太贵位置不好找只有一部电梯排很长时间的队,0
服务很满意吃的很开心环境也很好,1
不贵环境好给个赞哈哈哈哈哈哈,1
不错不错不错不错不错不不错不错不错不错错不错不错,1
速度快还是老味道点心过少希望创新,1
一直不错就是希望餐具能够洗干净一点,1
可以不需要排队价格也合适,1
好吃好吃好喝好吃好喝好吃好喝,1
来过很多次了挺喜欢东西的味道环境有点拥挤其他还好服务员挺不错的,1
这边人少点不用排队上菜速度快味道不错服务态度也好,1
去吃了很多次了一如既往的好吃,1
味道很不错而且也很实惠下次还会去,1
总得来说还可以喜欢在这和下午茶几个朋友一起聊聊天环境不错,1
环境较好比较划算下次再去,1
味道很好服务态度也还可以下次还来,1
呵呵呵以前从来不去评价不知道浪费多少积分自从美团积分可以抵现金的时候才知道积分的重要后来我就把这段话复制了走到哪复制到哪即能赚积分还非常省事特别是不用认真的评论了又健康哈哈哈超正,1
味道还行服务可以就是上菜比较慢毕竟人蛮多的环境必须给个赞,1
之前和家人一起去的要了套餐再单点了一份主食结果套餐里的东西都吃完了单点的还没上来最后才发现居然漏单了白等半天,1
秀玉的环境服务都很棒的说下午茶比较划得来比较舒服,1
挺好的服务也不错下次还会继续光顾的,1
以前从来不去评价不知道浪费了多少积分自从美团积分可以抵现金的时候才知道积分的重要后来我就把这段话复制了走到哪复制到哪既能赚积分还非常省事特别是不用认真的评论了又健康快乐,1
的牛排味道还素很好可素说帮我加两个西兰花并没有加不开心服务还行不过感觉菜品更新很慢希望加油越做越好老妈生日晒个蛋糕呵呵哒,1
这个价钱很划算两个人过去吃的没吃完还打包了,1
味道不错跟媳妇经常去但是味道要保持一直的好赶紧每次去味道都有变化可能是厨师的关系,1
表示没点对牛扒德式不好吃没吃完牛肉棒还可以意面和鸡蛋蛮好吃呢下次吃其他的服务蛮好位置也好找呢,0
好昂彬彬说我婆婆破狗狗狗贵狗破功功,1
环境不错很喜欢他们家的牛肉煲仔饭和意面,1
味道有点偏咸了而且炒饭真的很干好吗其他的都挺好的,1
来过很多次了活动大大的优惠两个人吃撑了,1
平时不等位还比较快味道一般继续加油啊,1
有优惠券蛮实惠的以后会经常去,1
还可以服务也可以下次需要继续光顾,1
一般般没有想象中那么好以后有机会咋说去吧,0
环境好味道好地理位置也非常好找,1
很不错以后还回来这吃饭味道也不错,1
味道可以服务也满意经常去的,1
那天去人很多生意太好了所以服务员也忙不过来不过总体来说蛮划算的,1
最喜欢那个蜂蜜多士很好吃其它都还行,1
环境不错服务也很好喜欢吃西餐的朋友们多去尝尝,1
味道不错朋友聚会好去处环境还可以孩子很喜欢有沙发的座位,1
环境优雅服务周到饮料小吃都,1
就那样呗没啥说的只是混积分,1
环境挺好菜也说的过去元旦跨年人也挺多的,1
一个人带孩子去环境很好服务员还帮忙照看物品真心感觉不错,1
上菜很快口味也不错很喜欢水果茶,1
口味不错关键是环境服务是不是,1
服务特别特别特别满意环境也好棒味道就不用赞了免得大家以为我是托儿呐,1
味道不错价格合理服务态度可以地理位置好找,1
一般没有步行街楼的好吃以后不会去了,1
很喜欢他们家的东西环境很好服务也不错还会再来,1
好吧好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好,1
经常来吃很喜欢这里的环境服务态度很好,1
每次只吃那几样东西感觉还可以,1
环境不错服务员也超级耐心味道还不错价格也不算贵,1
很不错味道很好价格亲民上菜速度也很快,1
一直喜欢还蛮喜欢他们家环境不错服务也好,1
环境口味还可以,1
味道可以服务周到好好好好好好好,1
越来越没以前好吃特别是太假了吧,0
不错女儿喜欢去下次还来好,1
评价写的有些晚菜很好吃的很饱哦服务很好团购价格还不错哦,1
环境很好味道也不错位置挺好找的,1
非常不错环境菜品都不错值得推荐,1
挺好的还会去,1
环境不错味道也可以位置好找常去,1
服务态度还可以菜品也比较齐全每次去吃都是固定的几个菜品以后去会尝试其他的还好现在去不用等位了以前每次去都会等位的这样比较好去了就可以直接吃希望你们可以引进一下其他的菜品时不时的更新一下菜品让顾客有更多的选择以后还会再去的,1
还行吧,1
还行就是有个上菜的服务员很傲娇啊,1
环境很好服务一般味道一般环境很好服务一般味道一般环境很好服务一般味道一般环境很好服务一般味道一般,0
口味都还不错的也很喜欢下次有机会还会去的,1
环境很好服务一般味道一般环境很好服务一般味道一般环境很好服务一般味道一般环境很好服务一般味道一般,1
环境很好服务一般味道一般环境很好服务一般味道一般环境很好服务一般味道一般环境很好服务一般味道一般,1
还行水果茶很好喝服务很到位态度很好,1
等了很久才上菜味道也是一般光谷着家人很多,1
最喜欢这家秀玉的氛围店比较新位子很多一般不需要等位服务态度好上菜快一家人都能在这里找到自己喜欢吃的菜品,1
长客了味道杠杠的值得你去吃,1
换了新菜单之后就没怎么去了没之前都东西丰富环境超级好适合约会,1
一个人的时候最喜欢的就是来这里点一个煲仔饭,1
很好好好好啊好啊好啊好啊好,1
环境还不错服务也很到位总体还可以,1
味道什么的都还不错服务也还挺好的,1
以前从来不去评价不知道浪费多少积分自从美团积分可以抵现金的时候才知道积分的重要后来我就把这段话复制了走到哪复制到哪即能赚积分还非常省事特别是不用认真的评论了又健康快乐能么么哒嘿嘿,1
好吃啊每次都去点厚多是孩子特别爱,1
一直都很喜欢秀玉用了美团后划算很多,1
还行还可以吧就那样吧呵呵,1
环境还行毕竟是刚刚开张但味道还需提升服务也不到位不少服务员就像没有带耳朵一样,1
一般化人多网差服务跟不上花钱买罪受你怎么看,1
环境还是可以的适合聊聊天,1
很久没去秀玉了不过秀玉的环境还是不错的,1
味道还可以环境也还可以就是里面的哪些管事的吊的要死的样子,1
点了一个很难吃的东西忘记了叫什么其他的还好,0
团购套餐确实很划算菜品也多,1
菜品不如以前多可选品种少了很多有些爱吃的都没有了总体不如以前好,1
不错以前从来不去评价不知道浪费多少积分自从美团积分可以抵现金的时候才知道积分的重要后来我就把这段话复制了走到哪复制到哪即能赚积分还非常省事特别是不用认真的评论了又健康快乐能么么哒,1
速度很慢到杯水都等了半天太慢了,1
小朋友们都很喜欢吃菜品也很丰富服务还可以环境还行,1
服务态度挺好环境不错菜的味道也挺好,1
很好服务态度好环境也可以味道也行,1
很好非常好以后常来很不错哦,1
和妹妹俩个人去吃的还不错下次有机会再去,1
口味没其他店的好吃价格也一直没变其他店经常都有活动,0
味道不错折扣大环境也不错带小孩去吃很热闹,1
以前从来不去评价不知道浪费多少积分自从美团积分可以抵现金的时候才知道积分的重要后来我就把这段话复制了走到哪复制到哪即能赚积分还非常省事特别是不用认真的评论了,1
挺好吃的挺喜欢美团还是挺不错的,1
带骨猪扒不错柠檬茶很好喝服务也好,1
很好不错不错环境和服务都很到位,1
推荐泰皇炒饭和堡仔饭味道不错,1
最喜欢吃秀玉的蔬菜沙拉和铁板饭感觉服务态度也是很不错的,1
和男朋友去吃的秀玉在武汉算是很经典的了环境可以味道也还可以,1
以前从来不去评价不知道浪费多少积分自从美团积分可以抵现金的时候才知道积分的重要后来我就把这段话复制了走到哪复制到哪即能赚积分还非常省事特别是不用认真的评论了又健康快乐能么么哒可以,1
还不错不用等位子就是服务员好忙等服务员来点单就等了好久,1
环境不错服务也还好是个喝下午茶的好地方团购划算,1
一般吧当食堂用不想做饭时会想起,1
不错上菜快环境好经常来很方便,1
每次都去就是菜品更新很慢几乎都不用看菜单了现在,1
我以前从来不去评价不知道浪费多少积分自从美团积分可以抵现金的时候才知道积分的重要后来我就把这段话复制了走到哪复制到哪即能赚积分还非常省事特别是不用认真的评论了又健康快乐能拿分非常好,1
口味不错服务也很好可以去尝尝,1
最喜欢水果沙拉和他们家的厚多士牛排也还行服务态度也行,1
以前从来不去评价不知道浪费多少积分自从美团积分可以抵现金的时候才知道积分的重要后来我就把这段话复制了走到哪复制到哪即能赚积分还非常省事特别是不用认真的评论了又健康快乐能么么哒,1
水果茶好评其他的挺普通的很久以前跟发小去的一直没评论,1
菜平可以环境也可以服务还算可以吧就是很多时候人太多啦服务员也忙不过来吧,1
环境很好用餐很安静儿子很喜欢现在能找到一处安静的地方吃个饭不容易,1
还不错就是不要高峰期去人太多排队等太长时间,1
挺好吃意面不错下次会再来等位也没有等太久服务员服务周到,1
来几次了都吃遍了不过来只是吃个便饭,0
